URL,Content_title,Contents,Sentiment,Keyword,Count-keyword
https://www.eurosport.com/football/ballon-d-or/2021/ballon-d-or-peter-crouch-has-backed-sadio-mane-and-mohamed-salah-as-top-contenders-for-ballon-d-or_sto8909663/story.shtml,'They are your standouts' - Crouch tips Liverpool duo Mohamed Salah and Sadio Mane for Ballon d'Or glory,"Peter Crouch says that Sadio Mane, who has international and domestic success this season, should be a favourite for the Ballon d'Or, with Mohamed Salah right behind him if Liverpool manage to win the quadruple this season. The award of the Ballon d’Or is due to take place in October 2022 and this year the prize will be presented on a seasonal basis rather than for a calendar year. ",positive,Liverpool,1
https://www.eurosport.com/football/champions-league/2021-2022/i-would-be-really-angry-jurgen-klopp-denies-liverpool-complacent-ahead-of-villarreal-champions-leagu_sto8909103/story.shtml,'I would be really angry' - Jurgen Klopp denies Liverpool complacency ahead of Villarreal Champions League second leg,Liverpool boss Jurgen Klopp saw his side win a testing match at St James' Park on Saturday as they beat Newcastle 1-0 with a determined performance. He said that the commitment shown at the weekend could help them as they guard against complacency in their Champions League semi-final with Villarreal. ,positive,Liverpool,1
https://www.eurosport.com/football/premier-league/2020-2021/jurgen-klopp-to-roy-keane-did-you-say-liverpool-were-sloppy-tonight_sto7911453/story.shtml,Jurgen Klopp to Roy Keane: ‘Did you say Liverpool were sloppy tonight?’,“Did I hear right that Mr Keane said we had a sloppy performance tonight?” Klopp asked after tuning into the Sky Sports studio following Liverpool's 3-1 win over Arsenal. Roy Keane had called the Premier League champions 'machines' but also said there were errors. Klopp said his side were 'absolutely exceptional'. ,negative,Liverpool,1
https://www.eurosport.com/football/jurgen-klopp-sadio-mane-could-secure-ballon-d-or-if-liverpool-win-champions-league_sto8903675/story.shtml,Jurgen Klopp: Sadio Mane could secure Ballon d'Or if Liverpool win Champions League,"""If you're not Messi or Ronaldo you have to probably win the Champions League, which we haven't done yet."" The Reds boss heaped praise on his Senegalese forward following his latest heroics against Villarreal, and believes Mane could be crowned the best player in the world if he helps Liverpool to Europe's biggest prize this season. ",,Liverpool,1
https://www.eurosport.com/football/premier-league/2019-2020/jurgen-klopp-delighted-as-liverpool-overcome-most-difficult-of-circumstances-against-newcastle_sto8905926/story.shtml,Jurgen Klopp delighted as Liverpool overcome 'most difficult of circumstances' against Newcastle,"Having rested five key players, including Mohamed Salah, Liverpool manager Jurgen Klopp heaped praise on his team as a first half Naby Keita goal was enough to see off the challenge of Newcastle at St James' Park in very tough circumstances as the Reds moved back to the top of the Premier League table. ",positive,Liverpool,1
https://www.eurosport.com/football/premier-league/2021-2022/premier-league-live-newcastle-v-liverpool_sto8904874/story.shtml,Premier League result - Naby Keita grabs crucial goal to give Liverpool victory over Newcastle,"Premier League, St James' Park - Newcastle 0 Liverpool 1 (Keita 19') ",neutral,Liverpool,1
https://www.eurosport.com/football/premier-league/2021-2022/frank-lampard-slams-referee-stuart-attwell-for-not-giving-his-everton-side-a-penalty-in-merseyside-d_sto8899649/story.shtml,Frank Lampard slams referee Stuart Attwell for not giving his Everton side a penalty in the Merseyside derby,"Everton boss Frank Lampard slammed referee Stuart Attwell for his performance in the Merseyside derby against Liverpool at Anfield. Lampard was particularly incensed that youngster Anthony Gordon was booked for diving, and then not given a penalty when he appeared to be trodden on by Joel Matip with the score at 0-0 in the second half. Liverpool scored not long after before going on to win 2-0. ",positive,Liverpool,2
https://www.football365.com/news/romano-reveals-liverpool-ready-transfer-tchouameni-monaco-manchester-united-chelsea,"Romano reveals Liverpool ‘ready to make their move’ for Man Utd, Chelsea-linked midfielder","Italian journalist Fabrizio Romano has revealed that Liverpool are prepared to go big to bring Monaco midfielder Aurelien Tchouameni to the club this summer. Tchouameni has been coveted by a number of clubs around Europe with both Manchester United and Chelsea linked in recent months. The 22-year-old has played at every age group for France from under-16 all the way up to under-21 before making his first senior appearance in September last year. Would this season be a success if Liverpool won one out of four from here? Tchouameni completed a move from Bordeaux to Monaco in 2020 and has scored six goals in 92 appearances in all competitionsfor theMonégasques, from a mainly defensive midfield position. And now Liverpool – who have put a brilliant squad together in recent years – are ready to bid for the Frenchman this summer, according to Romano, with the Reds “targeting a new midfielder”. “Aurelien Tchouameni is certainly a player being monitored by Liverpool,”Romano wrote on Anfield Watch. “Who have had conversations with the agent of the Monaco midfielder. However, the €45 million price tag – set last summer – is no longer valid. A far higher offer will be needed to prise Tchouameni away from France. “But the 22-year-old is planning for a different experience this summer and that is undoubtedly why Liverpool may be ready to make their move. However, Real Madrid has been following Tchouameni for some time, and the Reds will face competition from other top clubs interested in the French international.” A deal for Fulham attacking midfielder Fabio Carvalho, which collapsed on deadline day in January, is understood to be close with Liverpool to pay “around£5m plus £2.7m in add-ons”. Romano added: “Klopp will also be involved in all the transfer decisions in the coming months and he has already given his green light for the signing of Fulham’sFabio Carvalho. The deal is already closed, the paperwork has been completed in recent days and there is no doubt: Carvalho will soon be announced as the first new signing of the 2022/2023 season, with a long-term contract until June 30, 2027. “The Portuguese talent has already been to the AXA Training Centre to meet with Klopp and he extensively explored Liverpool’s facilities before completing a medical – with Fulham’s permission. “Liverpool will pay around £5m plus £2.7m in add-ons, including a sell-on clause for 20% of Carvalho’s future sale. Liverpool faced competition from other clubs, who had tried to enter the race for his signature in February following the collapsed deal between Liverpool and Fulham on Deadline Day, for reasons of time in completing the contract. “But Carvalho has respected his agreement with the Reds, and the club themselves have an excellent relationship with Fulham after agreeing to keep the terms of the agreement reached in January instead of signing Carvalho on a free transfer this summer. The move has been particularly appreciated at Craven Cottage and future ties between the clubs are likely to be friendly. “Carvalho’s programme for the future is very clear: as things stand there is no planned return to Fulham on loan next season. Liverpool intend to keep Carvalho in the first team and consider him part of the group, but the final confirmation will come during pre-season after Klopp has the chance to assess his new midfielder.” ",positive,Liverpool,11
https://www.football365.com/news/ferdinand-argues-brilliant-liverpool-star-is-the-standout-signing-of-the-2021-22-season,Ferdinand argues ‘brilliant’ Liverpool star is the ‘standout signing’ of the 2021/22 season,"Rio Ferdinand has argued that Liverpool attacker Luis Diaz is the “standout signing” of the 2021/22 Premier League season. The 25-year-old made the move to Liverpool in January from Porto for a fee that could rise to £50m. Tottenham Hotspur were pursuing him but he ended up opting to sign for Jurgen Klopp’s side. Top ten players recently found down the back of the Premier League sofa who are thriving Diaz has hit the ground running for the Premier League side. He has grabbed four goals and three assists from his 20 outings. The forward was involved in two of Liverpool’s goals as they beat Man Utd 4-0 at Anfield last month. Ferdinand believes Diaz is vying to be one of Liverpool’s first-choice forwards: “Luis Diaz, the impact he’s had at Liverpool, and especially in the front areas,” Ferdinand said on his Five podcast. “We were saying before he came, ‘if one or two of them get injured up front, they’re going to be losing, the quality drops down dramatically’. When he starts, he’s probably vying now to be in the first three. “Like, Firmino would struggle to get in there, he [Diaz] probably gets in ahead of Jota now if they’re putting their best team in a Champions League final. That’s how much of an impact he’s made since he’s come. He has just been a breath of fresh air. You watch him play, on the ball he’s brilliant … but his reaction when they lose the ball is unreal. “He’s like a trigger, bang, go go and get it back. For those reasons, he’s the standout signing of the season for me.” Meanwhile,Peter Crouch thinks it’s between Liverpool forward Mo Salah and Manchester City midfielder Phil Foden for the PFA Player of the Year award: “This year, if Manchester City win the Premier League and Champions League, you would have to pick Phil Foden or Kevin De Bruyne. I’d potentially go for Foden because he has consistently been a shining light for them. “There are plenty of others you could choose and the same goes for Liverpool. The performances of Virgil van Dijk have been an absolute joke. Sadio Mane as well, coming back from winning the Africa Cup of Nations with Senegal and picking up where he left off. He has to be in the conversation. “I do seem to be skirting around the fact that Mo Salah — already crowned FWA Footballer of the Year — has the most goals and assists this season.” ",positive,Liverpool,7
https://www.football365.com/news/ravanelli-spurs-premier-league-title-conte-manchester-united-new-defence,Ravanelli claims Spurs can win title next season and Man Utd need a ‘whole new defence’,"Fabrizio Ravanelli reckons Spurs can win the Premier League title next season but admits they will have to “fight hard” to achieve that under Antonio Conte. Tottenham have been much better in the second half of the campaign under Conte with the Italian replacing Nuno Espirito Santo at the beginning of November. Nuno left the club after they lost five of his last seven Premier League matches in charge with Spurs sitting ninth in the Premier League. Top ten players recently found down the back of the Premier League sofa who are thriving Tottenham are now up to fifth under Conte, two points behind fourth-placed Arsenal with the race for the final Champions League spot well underway. And Middlesbrough legend Ravanelli reckons Spurs have a chance of winning the Premier League title next season with Conte at the helm. Ravanelli told The Sun: “I believe he has been doing very well at Tottenham but when a coach, especiallyConte, gets to a team, he needs time. I’m pretty sure he can make tremendous progress and achieve exactly what he has in mind. “Tottenhamhas always been missing something – they never really manage to take that necessary step forward in quality. They have had a good mentality but it’s not been effective in getting the results they want. “Now withConte and Fabio Paratici, they will be able to make the right choices to give them the right identity to win. They will be able to then possibly win thePremier Leaguein this way. Next year will be the turning point.” Ravanelli added: “This year they have less chance than Arsenal [to get top four] but knowing Conte, in these moments, he always wins duels. He is so focused and so determined and I’m pretty sure they will finish fourth and get into the Champions League. “As for winning the Premier League next year, they will have to fight hard. We cannot forget Manchester City and Liverpool. Tottenham have got seven or eight excellent players. “They need to focus on the defence because that is their main weakness. They would also need to strengthen the midfield with new signings and sign a new striker to play alongside Harry Kane. “Kane is the best but he is not enough so they will need to strengthen there next season. It won’t be easy.” Conte was linked with the Man Utd job before taking over at Spurs and Ravanelli reckons the Red Devils need huge changes in the summer to progress under Erik ten Hag. Ravanelli continued: “If Conte had had the possibility to work with theManchester Unitedplayers, certainly it would have been easier for him to achieve certain results. “United have many players who are not fit to wear the shirt or up to the expectation of winning the Premier League and Champions League. There should be some turnover of players. “I don’t want to be nasty but honest. Without naming specific players, the whole defence should be changed completely. It needs radical change. “I truly believe withErik ten Hag, a new cycle is about to start. He did really well at Ajax and enjoyed remarkable results. “He has always given great value to young players. If he starts working with the young players who understand what it means to play for United, they can make the difference and improve.” ",positive,Liverpool,1
